,label,content
311,EnterSports,近年来，曾经遥不可及的故宫博物院，却变成一时无两的“网红”，接连推出的一系列周边产品，如摆件、书签、首饰、趣味插画等，都纷纷成为网络的热卖单品。据悉，从2012年到2017年年底，故宫文创产品已经突破了一万种；2015年的销售额就突破十亿元。而近日在北京卫视播出的《上新了！故宫》，便是聚焦故宫未开发的神秘区域，邀请设计师以此激发创意制作文创产品，并由邓伦、周一围等明星担任“新品开发员”，试图让文物和历史“活”起来。据悉该节目播出后，美妆日用品“美什件”、故宫睡衣等文创衍生品，均达成了极高的成交率。然而节目播出后，也有不少网友质疑本来是想看到历史综艺，最终却像“卖货节目”。该节目总导演毛嘉在接受新京报记者专访时表示，《上新了！故宫》的定位就是打破故宫“空”和“大”的概念，让故宫“活”起来，文创便是其中一种让故宫元素“活跃”在年轻人之间的极佳方式，“我们做文创就是希望在产品中融入年轻一代的新讯息的同时，也可以真正让故宫文化借由产品，流入千家万户。”近几年，故宫的“带货能力”有目共睹，《上新了！故宫》再度聚焦于文创产品的开发，让不少网友质疑是为了卖货才做这档节目。据新京报记者调查，截至记者发稿前，节目与某国货护肤品牌合作的“美什件”售价为999元，累计销量突破1000套，共3万人收藏该商品。第二期节目推出的以“福贺（蝠鹤）佳音”为主题的睡衣采用了限量众筹的模式，售价为399到2899元之间。截止到目前，该睡衣认筹人数为1.5万多人，累计众筹金额为864万，达成率高达17288%。而上新不足两周的首饰套装，价格从99元到27699元不等，也已获得4000多人支持，众筹金额129万。毛嘉认为，故宫在文创领域很早便获得成功，不仅证明其可以通过该渠道吸引更多年轻人的关注，且文创设计可以改变故宫单向输出历史的惯性，让更多年轻人把自己对故宫的理解，融入到文创产品中。《上新了！故宫》便是希望抓住这一点，让故宫元素通过文创流入年轻群体当中。据悉节目会让设计师和中央美院等高校的学生们先提交设计稿，交由明星、设计师、导演组和衍生品开发部门评估，在节目中展示。节目播出后，观众单日投票超199万的产品，可以真正在购物或众筹平台上“上新”。在毛嘉看来，节目对故宫的探索和剧情化的展示，除了展现历史故事，也加深了观众对于故宫的兴趣和情感，进而推动了文创的销量。“当带有节目色彩的设计元素汇集到文创产品中，这份情感会转化为购买力，观众相当于参与到文创产品的开发当中。”但对节目组而言，节目并非为了利润而卖货，文创产品没有很大的利润空间，且大多会反哺到故宫的文物修复和文物保护当中，“但重要的是，它搭建一个故宫与年轻人之间的平台，让故宫元素真正流入到千家万户。”除了两位明星，节目中还“邀请”到故宫里的一只猫来做拟人化的“向导”，并为其起名鲁班。它负责“传达”故宫的知识点，在节目中也出现不少“鲁班”神游御花园的镜头。毛嘉说，他们希望通过一只活灵活现的生物，来打破故宫空寂的感觉，备受游客喜爱的“故宫猫”便赋予了故宫更多灵动的色彩。而“鲁班”则是从众多“故宫猫”中千挑万选的，“我们不仅要选一只非常有灵性的，还要选一只比较听话的。因为故宫里的猫都非常有野性，你根本抓不到它们。‘鲁班’非常聪明，而且可以很乖巧地跟随我们转场。”此外毛嘉还透露，为了突破次元壁，节目中“鲁班”的配音正是《王者荣耀》中“鲁班”一角的配音。
312,EnterSports,新报重庆电[记者赵睿]因“醉驾事件”而无缘赛场9个月的天津权健年轻中场队员张修维5日出现在U23国家队驻地，据了解，张修维禁赛期满后将被召入U23国家队出征雅加达亚运会。张修维被球迷昵称为“中国魔笛”。2017年8月17日，天津交警通过社交平台证实，张修维醉酒驾驶连撞6车，导致7车受损。根据警方公告，张修维因涉嫌危险驾驶罪被公安和平分局依法刑事拘留。2017年11月30日，天津和平区法院公布对张修维醉驾一案判决，张修维犯危险驾驶罪，判处拘役三个月，缓刑三个月，并处罚金人民币8000元。2018年1月30日，中国足协官方宣布，张修维存在使用虚假年龄办理参赛证的行为，停赛九个月，停赛期从2017年9月19日至2018年6月18日。在法院判决之后，张修维用实际行动改造自身缺点错误，通过训练保持身体状态，并与U23国家队教练组保持密切沟通。此番U23国家队在重庆集训和比赛，正在家中休假的张修维从成都赶到万州看望队友，并与教练组进行了沟通。教练组对张修维的近况做了详细了解，认为他虽然很长时间没有打比赛，但身体状态还不错，叮嘱他回到俱乐部继续保持状态，等待U23国家队的召唤。按照计划，U23国家队11日完成本期集训和比赛之后暂时解散，8月1日重新集中，备战8月19日-9月2日进行的亚运会，队伍8月10日前往雅加达提前适应当地的气候和场地。如果一切顺利的话，张修维将出现在下一期集训的名单里。
313,EnterSports,昨日，吴俊余携电视剧《艳势番之新青年》出席第二届金鲛奖，与总制片梁振华、演员宁心一同代表《艳势番》剧组领取了2019年度最受期待十大剧集奖项。当天，吴俊余一身深蓝色西装搭配黑色高领毛衣现身。活动现场，吴俊余首先感谢了主办方对剧组全体工作人员的认可，其次特别感谢了总制片梁振华、导演刘一志、编剧苏蓬在剧中给予了自己这么一个挑战性的角色。杨真是一个外表乖巧内心却敏感腹黑的角色，其实和吴俊余本人的性格反差很大。当谈及角色时，吴俊余不禁调侃道：“杨真有点小坏，但我私底下是个小可爱，希望大家到时候不要用鸡蛋砸我。”虽然剧中角色间关系略为紧张，但私底下演员仿佛是一家人，吴俊余透露道“我们艳势番里面的小伙伴现在都还经常在群里分享自己的生活，大家一起经历了八个月的拍摄，拍戏下来一直保持这种友谊关系，我觉得很难得。”活动当天，正值北京严寒天气，吴俊余在社交媒体上感谢主办方之余，po出一张号召大家穿秋裤的表情包并留言自己穿了秋裤，粉丝纷纷评论道“秋裤女孩集合了”。据悉，这部由吴俊余主演的《艳势番之新青年》将于月底登陆各大卫视上星播出，热血励志大剧即将开演，正值年少的新青年们蓄力而来，期待播出。
314,EnterSports,提到“传奇大剧”，必然绕不开导演郭靖宇的名字。2010年《铁梨花》横空出世，善良美丽、义气满怀的新女性形象跃然于荧屏之上，开启了郭氏传奇剧的时代。几年后，《打狗棍》与《勇敢的心》的热播，更是奠定了郭靖宇“传奇剧王”的名号。在郭靖宇的作品中，恢弘动荡的时代背景、热血沸腾的传奇故事、复杂曲折的人物命运等成为不可或缺的三大元素，一直为观众津津乐道。然而，此次郭靖宇却带来一部“不怎么传奇”的传奇剧——《娘道》，被郭靖宇自己称为“最接地气”“最不留遗憾”的作品。目前该剧正在北京卫视热播，郭靖宇在接受采访时表示，希望自己此次的创作能够关注到大时代背景下小人物的命运，赋予角色更多人性关怀。因此，一向擅长拍摄荡气回肠英雄史诗的他，此番交出了一份“从黄河水中流出来，在高粱地里长出来”的答卷。《娘道》以民国时期为背景，讲述了女主角柳瑛娘（岳丽娜饰）和五个孩子聚散离合的颠沛一生，从一位原本柔弱的普通女性，成长为一位执着坚定、不断与命运抗争的英雄母亲。该剧并非是郭靖宇首次聚焦女性题材，先前《铁梨花》《红娘子》等多部重磅作品的成功，已让观众见识到郭靖宇在塑造女性角色方面的过人之处。对郭靖宇来说，《娘道》的诞生其实还有着另一层特殊意义。在发布会现场，郭靖宇曾真情流露，“我的母亲已去世多年，她走的前十年我每年都会写信给她。一直以来，我都想写一个关于母亲的戏献给她。”怀着这样的创作初心，郭靖宇着笔写下了这部向天下母亲献礼的母爱传奇。他将剧名“娘道”这样定义：生而无求，哺而无求，舍命而无求，即母爱无边，不求回报。“我母亲是个‘诗人’，虽然她一句诗都没写过，但灵魂深处母亲很浪漫，在很困难的环境下，她能带着我们过诗意的生活。”每当谈起自己的母亲，郭靖宇都格外动情，幼年时的他家境并不宽裕，兄弟四人的养育重担全由瘦弱的母亲一人扛起，同时也没有耽误她的教师工作。在创作上，母亲也是郭靖宇的第一位老师。郭靖宇回忆，在那个没有电影、电视，更没有游戏的年代，亲历过山河破碎、家国罹难的母亲讲过很多很多故事，而那些故事也成为了郭靖宇日后创作故事的最好源泉，是取之不竭的创作素材。早在《打狗棍》时，郭靖宇便将从小听到的故事融入了剧本创作，而《娘道》这部戏更是母亲所讲述的故事集合，被他放置于某个特定年代去书写。《娘道》编剧伊始，郭靖宇本想以自己母亲的年纪为蓝本，塑造一个伴随着新中国成长的女性角色，但综合考量创作的自由度和故事的戏剧性后，郭靖宇选择将时代背景设置成自己更为熟悉的民国，回到了在山西曾拍摄过的老宅院、庄重的祠堂及高耸的建筑群落。自此才有了女主人公的设定，一个出身地位卑微的母亲在那样威严的大家族里，如何面对苦难、坚韧生存。《娘道》自开播以来，随着瑛娘祠堂下跪自揭苦命身世、瑛娘生女被疑灾星等情节的相继播出，这位民国“大女主”能否“逆袭翻盘”，成为观众关注的热点。诚然，在苦情“大女主剧”不再吃香的今天，《娘道》中逆来顺受、忍气吞声的瑛娘显得有些格格不入，有观众提出这样的疑问，“写出铁梨花、红娘子这样传奇女性的郭靖宇，这次怎么就写了这么一个苦情母亲？”对于以上疑问，郭靖宇却不惧被冠以“苦情”名号，他承认瑛娘就是个悲剧人物。“我没有写喜剧的天赋，我就是比较擅长写悲剧，我觉得能把悲剧做好，能让观众有所感动，那就是很大的成绩。”同时，他也回应道，之所以不让瑛娘“开挂”，是想让《娘道》这部戏更加贴近观众，让大家感同身受。“瑛娘这个角色比我以前写过的所有女主角都更真实，更像旧中国封建压迫下的女人代表，而不是某个特别特别典型的女强人或女神。”也有网友指出瑛娘“河姑”的身份封建观念太重，女儿取名“招娣”“念娣”则透露着些许“重男轻女”的思想。对于这一评价，郭靖宇显得有些无辜，“这个作品就是批评封建糟粕的！说我重男轻女就更不能忍，如果那样的话，我根本就不会写《娘道》这部剧！”他解释道，这部作品只不过是还原那个历史阶段实际存在过的弊病，在此基础上写故事而已。面对来自年轻观众的热烈讨论，郭靖宇表示很欢迎也很荣幸。近年来，他也一直在关注当下年轻人的偏爱喜好，无论是监制的《灵魂摆渡》系列，还是新《射雕英雄传》的成功，都彰显了这位“老导演”对年轻市场的把控。“我是个年轻的老导演，从事艺术工作28年了，从第一天起讲的就是为人民服务，人民包括很多坐在电视机前的中老年观众，他们不会上网、不会付费买会员，如果都去为年轻观众拍戏，他们在电视上看什么呢？我不反对为票房服务，但我觉得为人民服务更高级。”70集的《打狗棍》、76集的《勇敢的心》、79集的《大秧歌》，再到如今76集的《娘道》，大体量已成为郭氏传奇剧的标志之一。对于剧集的长度，郭靖宇有着自己的一番理解，“写长剧、拍长剧，是因为我个人认为电视剧越长才越能吸引观众，只有越长你讲的故事才能慢慢地深入人心，才能够有反复传播的价值。”但随即他也表示，无论是国家要求还是观众反馈，现在都不再提倡长剧，自己以后可能也不会越写越长，“《娘道》这么长的故事可能是最后一个了。”说起“郭家班”最特殊的御用演员，《娘道》女主角瑛娘的扮演者岳丽娜当之无愧。而此次起用爱妻来挑大梁，郭靖宇也坦言曾害怕妻子因此被“黑”，然而事实上，除去母亲的影响，《娘道》的创作灵感与妻子岳丽娜不无关系。原来，两人的第一个孩子郭信长在出生时脐带绕颈，情况一度十分危急。“妈妈生孩子真的就是过一道鬼门关，通过我自己为人父、有这三个孩子的过程，我对‘女子本柔弱，为母则刚强’这句老话感触特别深，所以我想写一个女性的传奇故事，起名就叫作《娘道》。”虽说《娘道》的诞生是给爱妻多年辛劳的一次回馈，但在拍摄时，郭靖宇没有丝毫“放水”。岳丽娜在采访中表示，高潮迭起、情感波动极大的剧情已几度让自己体力不支，不仅心脏病发作、多次被救护车从片场拉走，而且常常把镜头直接怼到演员脸上。“这样的拍摄手法会使镜头中的人脸变形，一般来说这都是女演员的大忌！”此次《娘道》中的演员多是熟悉面孔，于毅、史可、张少华……郭靖宇用“郭家班”来形容这帮固定搭档，“演我的戏必须给全程档期。他们都能纵容我这个边写边拍的编剧，边提着意见，我边修改着剧本，用一个相对比较长的时间来完成这么一个创作，不太着急，也不会赶，不会糊弄事。”
315,EnterSports,昨晚，泰国曼谷雨水倾盆而下。出现在曼谷拉加曼加拉国家体育场的中国男足仿佛置身于“蒸笼”。不过他们还是凭借武磊的两粒进球以2比0战胜了泰国队。这也是38岁的老队长郑智第100次代表中国队出场，胜利是他成就梦想之夜的最好礼物。这场胜利同时也给颇受质疑的国足老帅里皮“解了围”，他和队员们在接下来的半年左右时间里可以“安心”地备战亚洲杯了。昨晚，中泰热身开始之前，曼谷的室外温度高达33摄氏度。而在比赛开始后不久，现场下起了大雨，高温与雨水相互作用下，曼谷拉加曼加拉国家体育场很快“变”成了“蒸笼”。在如此条件下，别说是高强度足球比拼，即便坐在场地看台里，人们也会感到憋闷。于是比赛仅仅进行10多分钟，双方便不约而同放缓攻防节奏。比赛场面乏善可陈。和此前中缅之战相比，中国队昨晚首发阵容只有一个后腰位置有所调整，伤愈的朴成取代赵旭日首发。里皮相信，这套阵容经过一周的打磨后，会显现出更强劲的冲击力。在顶住主队多次有威胁的进攻后，武磊第34分钟门前抢射打破场上僵局。大雨导致场地严重积水，下半时比赛也因此推延半小时开球。泰国队利用对天气和场地条件的适应发动反攻，并且制造出多次威胁，但门将颜骏凌有如神助屡次化险为夷。而他在上港俱乐部的队友武磊则在关键时刻横刀立马，下半时又利用个人能力打入锁定胜局的一球。这个夜晚对38岁的老队长郑智意义非同寻常。昨晚出场之后，郑智成为继郝海东、范志毅、李玮锋之后，第4位进入“国足百场殿堂”的球员。郑智首发并打满全场，这是里皮对他的信任，更是褒奖。而对郑智而言，在成就荣耀和梦想的夜晚，没有什么比收获一场胜利更有意义。在从领队刘殿秋手中接过印有号码100的“纪念战衣”之后，郑智深情地吻了吻印在上面的队徽。一场普通热身赛的胜利，却让老帅里皮多少感到“如释重负”。这是因为今年以来，中国队的状态持续低迷。在中国杯被威尔士队以6比1羞辱后，中国队在上周与缅甸队的热身中依然进攻疲软，仅以一球小胜。关于里皮执教能力的质疑声渐渐传出。但作为世界杯冠军教练，里皮处惊不乱。昨晚的胜利，是他对433战术体系笃信的结果，是他对弟子们信任的结果。他坚信，中国队在经历“更新换代”的过程中，需要经历风雨，甚至阵痛。正如他赛后所言，“今天我的队员们经受住了考验”，换言之，是队员对战术理念的适应给了里皮进一步打磨球队的信心。武磊包办了国足近两场热身赛3粒进球，他和队友们彰显出中超联赛的榜样力量，他们良好的表现证明，发展中的中国职业联赛正在“反哺”国家队，同时也证明里皮在用人方面的老到并不因为别人的非议而被改变。也难怪赛前北京青年报记者与部分队内人士取得联系时，他们异口同声地表示，“相信里皮，球队和泰国队这场（热身赛）不会踢得太差。”俄罗斯世界杯结束之后，中国队还将在9月、10月、11月总计进行6场热身赛，对手全部来自亚洲。尽管在昨晚的比赛中，中国队后卫在防线的几次冒失犯规以及失误频频令人揪心，但毕竟这支新老搭配的球队正朝着好的方向发展。围绕中国队的各类质疑声或许能从这场胜利开始有所减弱，这对于一支志在亚洲杯上有所作为的球队来说，非常有必要。
316,EnterSports,新浪娱乐讯北京时间7月14日晚，超模凯特·阿普顿在社交网站上宣布自己怀孕的喜讯，并晒出孕肚照。据悉，阿普顿与棒球运动员“虎王”贾斯汀·韦兰德（JustinVerlander）交往6年，去年11月两人在意大利结婚。阿普顿晒出一张自己穿着红色套装的照片，可以看到小肚微凸，并在配文中打上怀孕的标签。随后，其丈夫也转发这张图，并配文：“你会是最棒的妈妈！等不及要和你一起开启新的旅程！你是我见过最体贴、最会关心人、也最坚强的女人！我们的宝宝可以被你这样的人抚养成长，我真是太骄傲了！超爱你。”
317,EnterSports,网易娱乐11月30日报道由赵丽颖、金瀚、俞灏明、曹曦文、孟瑞、林源、张峻宁、刘凡菲领衔主演，周一围、刘恺威友情出演的都市轻商甜宠剧《你和我的倾城时光》正在浙江卫视中国蓝剧场火热播出。随着剧情的推进，“林浅”（赵丽颖饰）与“厉致诚”（金瀚饰）也在共同推动企业发展的过程中从“战友”晋升为“情侣”。而接下来两人携手创办“倾城”品牌，协力抵御外资侵袭，将民族品牌推向世界舞台的剧情也是引人期待。《你和我的倾城时光》作为一部展现新时代背景下年轻人励志创业实况的电视剧，剧情始终围绕着林浅与厉致诚两人在商场携手并肩，共同克服困难展开。而随着“抢险衣风波”、“安卡达制服项目”、“范希合作案”的结束，两人感情尘埃落定的同时，属于林浅与厉致诚真正的挑战也即将拉开序幕。在昨日播出的剧情中，“顾延之”（俞灏明饰）找到了设计稿外流的元凶，还了林浅一个清白，但已经离开爱达的林浅已然在这段时间内明确了自己的追求，选择拜云锦大师为师，重新学习中国传统的汉绣文化，为将来创立民族品牌做准备，厉致诚对此也表示了充分的尊重。这令众多因林浅被冤枉而为她抱不平的观众长舒一口气：“我们小浅浅真是太帅了！我们要和荔枝橙一样尊重浅浅的梦想啊！”而为了寻求哥哥意外身亡的真相投身商界的厉致诚，也在不断追查之中，寻找到了线索。那么究竟是谁害得厉致谦车祸身亡？林浅的沉淀又会为她的设计带来怎样的转变？让我们在今晚的正片之中寻找答案吧。《你和我的倾城时光》致力于打造不一样的国产都市剧，深度展示改革开放四十年来国家的全新面貌。正是因此，剧集将大背景设定在了这些年快速发展的服装产业。剧中主角林浅一开始网店店主的身份正是时代发展的表现，而厉致诚带领内部体制僵化的家族企业转型的剧情，也是这四十年来众多企业改革发展的缩影。许多一路追剧的观众在剧情渐渐铺展开之后，对于剧集的评价也发生了变化，开始更多地关注到剧集本身传递出来的热血与能量。除此之外，剧中还引入了中国传统的“汉绣”的元素，林浅所创办的品牌“倾城”，所有服装选择的面料“雪烟绫”便是汉绣面料中极为珍贵的一种，同时“倾城”在服装设计上也借鉴了汉绣的方法，最终呈现的效果轻柔缥缈，极具中国特色。有网友称：“剧组蛮有心的，汉绣真的很好看，能够让更多人了解到它，是一件很好的事。”
318,EnterSports,"在1月12日进行的终极勇士世界格斗精英赛中，徐晓冬对阵传统武术人“里合腿大师”田野，结果只用了30秒，就把对手打得头破血流，两回合直接TKO取胜，赛后，徐晓冬又曝出猛料，透露赛前对手许诺500万，让他故意输掉比赛。赛后，赛后徐晓冬感慨爆料：思想斗争很久，最终还是放弃了田野老师的500万（让我输。赛后给我500万）田野老师眉弓受伤，是我的摆肘，已彼之道，还施彼身~结束是膝。基本没打拳~就是实现诺言。在比赛前，曾有媒体报道，之前田野在接受采访时表示，答应分给徐晓冬1000万，让徐晓冬输掉比赛。而徐晓冬也曾回应：“田野不说他认识刘强东吗？不说会赞助他3000万吗？如果田野给我1000万，我保证让他KO我，哈哈哈，我就这么实在，我承认我爱财，你们不爱财的都是石头缝里蹦出来的，不养家糊口？哪怕500万，我也愿意被KO,我就这样。”"
319,EnterSports,超级马里奥来了！一顶红帽子，浓密的小胡子，胖胖身材，美国冰壶选手迈特-汉密尔顿在平昌赛场变成了真人版的马里奥。其实迈特-汉密尔顿本人还不满30岁，是的，他出生于1989年，本月19日是他29岁的生日。不得不感叹，长得有点儿着急啊。迈特-汉密尔顿此次来平昌，先参加混双，然后再参加男子冰壶的争夺。迈特-汉密尔顿的妹妹贝卡-汉密尔顿也参加今年的平昌冬奥会，出生于1990年7月，对了她是超级马里奥汉密尔顿的混双搭档。目前，这对兄妹打了7场比赛，2胜5负。由于已经无缘四强，兄妹俩也可以安心的备战男子和女子比赛了。（汀苑）
320,EnterSports,北京时间6月11日，巴萨官网宣布德乌洛费乌正式转会英超球队沃特福德，转会费为1300万欧元，外加400万的浮动条款。同时，巴萨也享有德乌洛费乌在未来转会的分成权益。2003年，年仅9岁的德乌洛费乌加入拉玛西亚青训，17岁时，他便完成巴萨一线队首秀，此后他一直租借在外，辗转过埃弗顿、塞维利亚、AC米兰。16/17赛季，德乌洛费乌凭借在米兰的出色表现，重新赢得重返诺坎普的机会。17/18赛季，德乌洛费乌在巴尔韦德手下出场17次，打进2球。赛季下半段，由于登贝莱的复出，他再次被外租，来到英超的沃特福德。因为合同期仅剩1年，双方（巴萨与德乌洛费乌）都没有续约的意愿，因此老东家选择在这个夏天将其出售。
321,EnterSports,北京时间11月7日，2018中超联赛第29轮8场比赛同时开打，上海上港坐镇主场上海体育场对阵北京人和。此战之前，上港在本赛季中超联赛还剩2轮的情况下，在积分榜上领先恒大5个积分，这也就意味着上港主场与人和一战，上港只要获得1个积分，那么上港就将在本场比赛终场哨响之后，即刻亲密接触悄然抵达上海体育场的火神杯与中超联赛冠军奖牌。明晚，比赛的结果尚需等待上港队员们场上全力一搏，不过，中超公司以及相关职责部门，都做了细致的准备工作，假如明晚赛后宣告上港夺冠，那么夺冠庆典可以即刻进行。这就意味着，目前夺冠庆典的流程，从电视直播的时间安排到哪位球员将成为第一个捧起火神杯的上港球员等等细节，相关方面均已经完成确认，一切准备工作就绪。万事俱备，只欠东风，就如上港本轮比赛的赛前海报主题期待的一样：“天时地利迎人和”就是希望天时地利赢人和，圆满完成本赛季的冠军梦想。此刻，火神杯和中超联赛冠军奖牌，正在等待着与上海上港的第一次亲密接触。（曲小尤）
322,EnterSports,虎扑1月13日讯皇马公布了与贝蒂斯的联赛大名单，其中维尼修斯入选，来自卡斯蒂亚的前锋克里希托入选，7名球员无缘。通过官网，皇马公布了客场与贝蒂斯的20人大名单，其中库尔图瓦，阿森西奥，略伦特，贝尔，克罗斯，马里亚诺因伤休战，卢卡斯-巴斯克斯停赛。昨天还因为流感缺席训练的维尼修斯入选，来自卡斯蒂亚的前锋克里希托入选。前锋：本泽马，维尼修斯，克里希托。(编辑：土生瑞穗)
323,EnterSports,"据欧洲篮球媒体Sportando报道，前NBA球员里基-里多可能加盟北京北控队，顶替受伤的皮埃尔-杰克逊。里多出生于1992年9月，今年26岁，他是2013年NBA选秀大会次轮第43位被选中的，身高2米01,体重88公斤，主打得分后卫。里多在选秀后被交易到独行侠，效力了两个赛季，此后被裁员后加盟尼克斯，NBA生涯一共出场28次，在尼克斯的12场比赛里，他场均拿下7.4分2.8篮板，三分命中率为41.7%。离开NBA后，里多先是到发展联盟的雷诺大角羊队效力，场均可以贡献20.1分6.4篮板2.5助攻，随后加盟了波多黎各联赛，之后他先后效力于土耳其联赛、西班牙的巴斯克尼亚队、之后重返发展联盟的维斯康星鹿群队，在本赛季，他先后效力波多黎各和意大利联赛。在意大利联赛，里多场均能够拿下23.5分。在之前的联赛中，皮埃尔-杰克逊意外受伤，据北控主教练张德贵称，球队情况比较艰难，也已经5轮得分不破百，目前杰克逊的核磁共振结果已经发回美国，等待美国大夫的诊断，而此时球队需要赶紧签下一位救火球员，以得分为主，来弥补球队当前的得分空缺。"
324,EnterSports,近日，周星驰的新作《新喜剧之王》终于开启了全面宣传，保密工作十分到位的周星驰在此之前从没有透露过关于该片的任何信息，也就在这几天，人们才知道了这次星爷又要捧新人，选用女演员鄂靖文为电影女主，男主则是王宝强。周星驰对身边星女郎的好大家有目共睹，上一代星女郎林允就是个最好的例子。而这次鄂靖文作为新晋星女郎，自然也受到了周星驰的特殊照顾。他特地邀请了老朋友张柏芝前来为电影配音，现场还上演了一波回忆杀，还原了20年前的经典片段。鄂靖文在成为星女郎之前名气不是很大，而这次被周星驰选中，她也非常兴奋的发了一条微博：“妈，星爷喊我拍电影了，这次有台词！”能成为星女郎被周星驰青睐，鄂靖文的演技自然不用多讲，她的粉丝们也是替她高兴，直言终于熬出头了。然而在选角色的时候，鄂靖文却自曝三度拒绝了周星驰的邀请，因为她害怕对方是骗子，所以不敢贸然答应，知道再三确认了对方正是周星驰本人后，才决定出演。很少能有人在如此大的诱惑下，还能冷静的分析，更不用说还拒绝了周星驰三次了！周星驰挑人的眼光一向不错，相信这一次鄂靖文也会让大家眼前一亮的，拭目以待吧！
325,EnterSports,"虎扑1月14日讯在今日结束的一场常规赛中，湖人在主场以95-101不敌骑士，湖人迎来2连败。本场比赛，湖人首发前锋凯尔-库兹马上场36分钟，23投11中，三分球7投2中，罚球9投5中，砍下29分9篮板4助攻。比赛第四节，库兹马10投6中，三分球2投2中，罚球7投4中，单节砍下18分。亲爱的JRs,欢迎各位给库兹马本场的表现打分，打完分记得分享给你的朋友一起来玩哦！(编辑：狮狮)"
326,EnterSports,新浪娱乐讯据台湾媒体报道，恭喜哈林（庾澄庆[微博]）儿子出生了！他在2016年和主播张嘉欣结婚，2017年6月才迎来女儿“哈密瓜”，老婆22日晚间又顺利产下第二胎，母子均安，目前在医院好好休养中。《ETtoday星光云》联络哈林经纪人，对方回应：“谢谢关心！哈林哥会再公布消息！”张嘉欣已经43岁，在去年六月才刚生下女儿，没想到过半年又怀上儿子。友人曾透露：“其实这胎根本不在两人的计划之内。”不过，哈林在今年7月受访，被调侃“今天看起来特别幸福”时，仍藏不住笑容地说：“唉呦，我每天都很幸福！”对于即将再添一子，流露满满的幸福情绪。哈林曾跟前妻伊能静[微博]生下一子“小哈利”，对家务事向来非常低调，但再婚后老来得女、得子，似乎重新燃起当爸爸的感性，先前在父亲节难得PO全家福，告白：“看着窗外蓝天白云阳光灿烂！又一个暑假过去了！自己当了爸爸才知道我爸当年有多操心！多费心！多用心！爸爸的天性使然。”大方分享为人父的喜悦和经验谈。（ETtoday/文）
327,EnterSports,奥运选手备战的方式千千万万种：长年累月的刻苦训练，赛前充足的睡眠或很少的睡眠，而有时他们还需要从小甜甜布兰妮那里获得一些鼓舞。周日，小甜甜将她的爱献给了正在备战2018平昌冬奥会自由滑雪项目的美国运动员肯沃西。“今天在斜坡上好好表现哦！”布兰妮在肯沃西斜坡比赛开始前几个小时发推并祝福他，这一项目的比赛在美国东部时间周六晚上举行，肯沃西将力求捍卫自己在索契冬奥会上获得的银牌荣誉。“我的天呐。这一切真得猝不及防，醒来第一时间就看到这个。我真得不知道自己今天将在赛场上拿出怎样的表现，但我真得激动死了，我一定会为你多滑一英里的，小甜甜。”他在推特上回应道。美国花滑运动员亚当·里彭也收到小甜甜的鼓励，并转发了他对批评者的回应写道：“怀恨者都不是真正的粉丝。”里彭和肯沃西是美国队第一对公开出柜之后参加冬奥会的运动员，他们直言不讳的政治评论导致许多网友都在网上批评他们。“我只想让你知道我是你的忠实粉丝，我不会否定你，你真得是最有趣的运动员。你要继续为我们在赛场上制造更多欢乐，祝你今日好运。”小甜甜在周五里彭的自由滑比赛前发推写道。“我感觉你在冰场上与我同在，小甜甜。”里彭回应道，“我现在动力十足，我想要继续发关于时尚秀的Instagram帖子，继续谷歌关于玉米的股价预测，在奥运村宿舍房间阳台上作画。感谢你不否定我，爱你。”里彭被称为“美国甜心”，对此他表示很喜欢，同时他也收到许多明星的赞赏，其中包括瑞茜·威瑟斯彭和莎莉·菲尔德，后者正在帮她儿子介绍认识里彭。
